1399,3949,419
3511,1440,1756
3036,3863,4837
2938,3417,1750
1758,908,4791
4912,4698,4681
3657,3986,459
2252,1549,4119
4776,2474,598
1970,3533,2365
2392,506,862
1151,1359,1808
3373,268,4548
1866,1214,4294
2930,759,4847
2076,2065,439
3367,1164,221
2759,1895,4287
2359,3855,608
3248,3205,2008
4355,1323,3076
3457,355,1055
3651,2609,3848
2948,2175,2162
181,4144,3001
2505,4129,1274
2175,3691,2462
3477,86,1346
2127,866,1183
3277,896,4067
235,3834,56
604,2538,2588
2885,3573,2986
1094,4697,3751
1579,1393,797
3092,520,1285
2622,2078,154
2800,1656,522
1916,3353,2408
3641,2690,671
2097,454,1596
2953,4692,724
473,24,4342
520,2542,1982
2083,1563,367
1999,525,2112
1165,863,2615
3546,3587,3364
3735,2246,3341
2622,4747,4262
957,2742,1541
1743,4483,329
502,4508,4694
1343,4768,1839
1039,1416,3571
961,3167,4246
3996,1870,1102
3642,3554,4369
142,1942,1636
3252,445,3004
2847,4436,1771
2304,2615,2237
900,577,4232
288,1557,816
223,3066,2184
2791,714,3209
2577,2170,4644
3237,4708,65
390,4250,1031
3678,4232,833
2429,342,2392
2476,1434,2535
2045,1222,3155
617,2843,1306
1893,2432,3883
634,1562,1975
2216,1981,4460
2938,452,1750
589,2401,1927
2747,4098,4148
565,4099,34
786,698,539
1573,235,2267
1661,1735,4339
2168,2994,296
1091,2827,2324
703,970,651
2741,1572,202
2994,4780,2181
4974,2441,4201
4438,4178,1889
2133,3627,4550
4928,2035,3800
2365,2659,4367
56,1154,4090
25,4428,4927
3655,740,3728
1021,4290,3221
4692,2676,612
1921,4715,295
3773,3589,673
3046,2063,2174
2845,3881,793
2318,3469,3208
1641,3853,2354
2059,2661,4394
1820,1819,2980
3832,1833,392
450,7,3497
4102,84,1416
4605,866,3316
3494,1696,372
105,1925,1910
2416,1025,798
3773,3405,1970
3524,4499,4644
2287,87,325
2081,2169,1315
2755,3068,2914
1652,1796,195
3103,603,109
4205,4068,816
4102,2300,970
3489,1032,4364
4893,19,2119
4903,4692,4839
2461,4178,381
3751,3920,463
4977,1768,4012
3566,2245,2574
4390,16,4009
433,1325,4235
3251,4636,4347
435,3112,4479
833,3241,269
2847,4845,1771
1178,1825,4336
4371,3066,4719
3970,4745,1026
3081,4906,2308
162,1249,4534
2517,374,274
4250,4194,3398
4217,3778,1536
2747,1027,4148
1060,4856,2830
2322,3747,1335
1096,4717,1215
4522,3081,2758
2175,682,565
3307,1518,2781
805,219,990
2851,524,4507
4374,95,4037
669,3054,3001
4056,2015,2693
1709,4588,2935
849,3053,3057
3958,2271,2212
111,3237,3167
3356,4390,1046
3208,3070,3713
949,3409,4838
2741,2700,1152
3960,2149,1939
1108,1284,4559
186,4840,313
1352,1310,2901
2924,3901,4285
4050,4722,1838
4435,1789,4021
3457,2716,2184
1651,3018,4091
3813,4837,2155
409,3900,835
2155,4788,4763
2375,3300,3222
1737,3516,2734
1825,4233,1282
186,4509,605
2082,3360,1420
3891,43,2667
889,308,3062
20,3423,4776
480,507,4419
4120,4082,3164
3064,4992,3222
785,4193,1904
3295,2267,747
1443,392,4934
3470,909,2032
4858,678,1905
1882,4921,570
3958,1199,2212
2260,1035,2979
2338,1338,347
2059,1251,4394
2096,231,1362
3651,2667,3667
1398,1355,2367
448,2565,4301
826,1456,4385
2530,4732,2173
2349,2098,2747
2048,2629,4937
3763,4650,88
248,640,4409
3277,896,1999
3355,225,1544
4369,4536,2566
2540,1663,3703
1039,1416,1765
4749,3802,2197
4193,4847,2758
3180,286,683
683,4521,4180
1654,4582,2943
2081,3068,1315
1808,697,325
1500,4817,1472
2397,885,1465
4127,290,4937
302,1636,2365
3703,3332,1507
2169,1449,2925
4145,4030,2978
2133,1366,3984
2804,322,1900
3455,2071,4400
743,4520,1399
3699,3241,4292
3432,1,790
488,3386,4575
937,1554,268
3655,4571,1888
2713,3960,544
2563,3516,4070
3957,105,612
3316,713,2922
2473,2458,3322
1133,739,1848
800,439,2428
830,2933,3341
2953,3828,2078
4801,759,2545
19,3103,2367
717,3248,3680
1519,1470,1500
3506,2948,4287
2857,552,4435
127,3627,432
2286,1117,3359
3638,1735,2986
424,3655,4855
3048,4439,153
2096,2302,1106
4430,4464,1292
1180,2173,1783
4667,1685,2629
2815,4217,3428
3273,1758,1496
3539,4142,2902
2963,3724,1468
472,3462,3970
3412,1055,157
4258,2554,4658
3224,652,3823
3741,3502,2419
1274,3112,2354
351,1934,3058
374,3536,915
86,1536,2117
858,431,1701
46,350,4394
2955,4401,275
3366,506,1300
1472,4387,4409
4922,3350,4262
181,4144,617
4979,3741,4824
2244,2930,2741
308,3860,1921
2068,4236,49
3255,3492,1135
3796,3272,3692
570,1121,1463
2408,2244,4222
4704,4315,4432
3406,1691,310
1320,2112,2288
3889,3327,2119
52,4722,4246
94,1594,1323
4374,1633,4037
189,685,4101
499,4803,4523
2408,1565,1882
3075,181,3573
2173,2268,2835
1967,4718,830
3348,3262,2291
1097,2894,4162
4832,1617,2641
1855,4494,4011
2317,567,2105
4193,2011,3651
2149,4451,4123
4893,882,3992
1740,1107,4666
2158,1926,3705
1199,2484,4284
3467,2902,4602
4751,577,2113
2250,2580,4582
856,4738,1205
4792,2405,3502
2517,374,2622
2112,3988,4793
1747,1431,4936
1096,1312,2534
3412,4615,1221
3569,1000,4267
2781,59,915
2654,4590,4174
4920,3420,4293
439,3828,4069
1316,1786,664
1118,356,4557
2868,3730,3886
4227,643,1312
1312,2573,4703
1758,4964,4791
3539,2643,558
1973,3100,3251
1998,4373,2710
3311,2573,4174
445,532,2915
3226,1412,3076
3762,4091,3718
2271,4785,4411
4371,3960,3458
1563,538,4957
2011,3148,4366
1447,2349,445
1369,3875,2382
1668,240,915
2349,2098,4364
3193,3988,2606
2540,4420,3703
695,268,3353
1883,2706,1234
2008,646,86
3659,3511,1371
1323,3562,4060
3607,2258,3526
2546,3439,2371
4001,3927,1540
2532,2894,268
2431,3662,1514
3699,3241,2635
1633,854,1281
3207,1296,2533
4350,3209,1653
1090,1176,4747
222,2048,1998
753,4505,4148
3607,2258,2999
4285,2908,669
3277,2868,1466
4783,4419,4390
1397,2865,157
3353,2454,2779
2841,3258,4262
2851,3406,291
1939,1502,2162
1121,2733,652
1274,2533,2354
669,3054,4823
2297,2054,1768
2156,586,3143
4336,2783,970
4730,2261,3013
2700,4830,3524
25,2498,4927
3678,1971,3100
1118,2435,2036
686,3638,3036
1611,1108,1826
2826,1651,1684
2755,4408,2772
4928,4320,2113
384,4369,731
1371,1302,645
1314,1895,1852
1819,3857,1668
240,2774,1293
2895,2279,634
127,3734,496
4355,1452,1942
420,2542,4373
938,785,554
3248,3237,2008
3105,4838,3680
3628,2291,3554
3678,4097,833
3860,347,4964
4158,3255,4939
2338,4960,4420
3824,1946,2228
2302,4142,713
3024,4832,3638
2574,2917,3245
2574,2923,3245
3589,1656,4959
4259,532,4144
1463,4839,1905
4407,488,2271
2133,3627,1922
3062,3894,4168
1641,3853,3954
16,3350,372
4912,2676,3047
186,1946,605
1854,3103,1619
4981,1674,3630
2580,2076,1619
3323,708,2830
981,3527,1267
119,1355,1774
3357,350,2729
4757,3513,1730
1571,2933,2911
899,4730,210
1323,1468,1665
2087,4609,1039
239,2833,3486
416,2015,4346
4330,4936,4921
949,3580,3706
2402,1650,1730
673,231,1397
578,565,4566
4714,3016,3496
4080,3295,3208
1468,3083,315
539,4529,2354
1201,4616,2938
4893,882,2119
3824,538,2566
4036,1247,3527
2401,2712,2605
367,145,667
3300,4595,1355
3531,726,772
878,3956,1288
1121,2318,4693
999,2272,565
845,2565,3953
1921,4845,3455
874,2589,2754
351,1934,3659
1342,1729,1701
1948,4272,3981
1340,1466,4016
1846,4144,2694
2245,2703,3792
3300,2714,815
1870,1091,1802
281,3556,3889
1020,1343,3241
3511,1440,3724
2450,1710,4258
1035,1739,4605
1845,2830,3953
632,4667,525
2292,4358,67
4719,3193,1759
2685,359,2809
3961,3131,2392
4269,2076,4660
677,2678,2927
4965,2015,2943
1546,4715,731
753,181,189
1191,1069,2745
1737,3418,2532
55,1560,2387
2197,1891,1296
2127,816,4502
4832,1481,2641
709,2151,2930
414,756,970
2473,705,3322
4381,4901,4780
2101,3787,4145
3227,4109,2708
3105,4577,3680
1091,4874,2324
1325,4601,2209
281,964,1635
897,1137,3988
228,3325,3726
4050,4998,1702
2102,2635,1671
3348,874,2291
1219,1633,1759
3699,1573,2635
538,3345,3865
2056,3891,4959
1530,2757,2930
3887,3420,4236
3832,1833,2311
886,4903,793
4791,4784,2037
4270,1418,4542
4792,2974,462
639,1542,4166
342,1981,2943
1307,195,4165
3901,2667,2146
1371,2668,4654
2165,4699,1544
4550,1824,1219
1393,1355,1175
4926,1488,1911
4823,291,4101
4823,7,268
4193,1336,2030
3811,2748,1874
4011,1580,4287
4040,389,2652
4497,3297,107
4148,410,2200
4009,3954,4666
1808,697,2468
1901,1200,4954
3891,2220,1270
4123,1970,4047
4590,678,4749
1371,4895,1914
4127,290,584
3954,4174,3952
863,4711,291
2938,3417,1264
4025,4091,3428
4814,1660,2765
916,1533,3341
1205,4785,105
1663,733,2405
4374,960,474
4098,2820,2317
4833,1633,4415
4362,1976,713
2417,1324,4071
3673,690,1518
4561,2676,3495
4000,652,3263
430,4408,1264
450,1013,3171
2795,1445,1702
507,2435,3751
3491,2147,575
1771,4616,937
1183,1107,2680
4239,1190,2867
4358,3878,2985
971,4232,4813
2725,2545,4497
3378,1700,2966
2266,2754,986
3075,1137,3573
3036,2635,1498
2944,2133,3707
1325,3373,1556
4101,1324,258
4847,3164,4195
3848,4441,278
4550,1784,4374
4742,474,25
1709,173,4425
445,532,4102
4381,2278,4780
3004,1164,225
4326,1897,555
672,3524,4342
2580,2454,2978
3701,4994,70
507,4561,2753
409,2296,4650
3047,268,47
1567,3780,1270
2059,1228,738
2587,4494,4256
3914,3765,651
2075,3270,1722
2032,3514,3100
4354,1172,4776
3889,2248,2926
835,1161,3452
26,4731,677
834,256,46
2484,1440,4198
4435,1266,1017
1855,2661,4906
797,4587,4581
3036,2643,1498
4080,157,3208
3407,619,1789
1893,2432,2999
3988,3803,3754
4270,1418,240
1737,3516,2734
3824,949,2228
4441,427,1653
3121,717,4312
4371,852,433
1133,1352,3016
1479,3567,4818
1530,2161,2930
739,1991,452
4450,526,2144
136,4436,4030
3452,2822,243
1060,575,4128
2970,1071,1664
714,4869,1914
4612,1085,4198
960,3855,1465
470,4267,4745
1097,2894,4415
2207,478,2277
886,2371,793
4715,4221,2480
2484,906,3758
4991,2772,4536
1316,1137,1200
3798,1027,4660
406,1882,3963
2260,4362,4887
473,24,1942
2102,1367,1671
1737,2449,2532
1948,3992,1889
3325,4835,2622
497,3003,612
4719,1389,705
4127,2637,4937
3627,4233,4392
596,4656,3573
4177,4243,1900
138,1910,382
4939,1457,2068
4751,577,2616
1227,522,3480
2261,2643,2272
621,4494,356
4092,741,2212
2988,2668,708
2059,1725,4192
2708,3641,3920
782,1107,572
2048,4470,4153
417,2061,3505
4000,4892,3779
2261,244,3205
4330,470,3943
2133,3224,3333
470,1207,3367
4433,3157,4125
4692,656,4287
1552,1410,4647
697,4511,1163
833,1912,4534
126,1666,2830
1479,794,4818
1129,440,1342
3739,3054,3115
1833,1826,2135
4371,3783,1619
3883,4435,3480
4783,3573,3490
714,4742,3857
713,4211,258
3455,2454,4400
3909,144,2362
460,2847,4765
324,2443,2809
3411,739,950
1973,3546,3251
3480,1178,4426
3364,847,3574
3336,2966,1725
4759,3978,1897
1121,2318,4277
392,3004,966
3423,2577,901
900,3412,4508
1560,1771,2694
2168,3282,1943
2380,4420,3224
223,3316,3012
2970,4150,2815
673,2574,25
3193,2845,2606
1981,4381,3811
450,1882,3171
2573,4529,4719
193,1610,4579
691,2652,3270
1824,1924,4872
1747,2158,985
2791,1447,4975
2425,618,355
424,4768,4855
3598,3066,3300
2768,4310,4522
1971,923,1100
2133,401,1922
2212,2935,1191
454,4586,4001
138,3874,3554
3713,3495,4735
2980,3420,3758
4371,3960,1619
3143,4439,420
4023,2510,678
4689,1809,3988
2392,667,2757
2373,1210,38
1630,3651,534
2250,2702,1889
94,1047,4244
3773,4320,3492
4047,2316,1709
928,1147,938
2338,4977,1776
2054,3828,4082
3524,419,578
115,4387,3568
753,1269,189
2847,4436,3554
1737,2449,2532
2717,1352,664
4016,3057,1674
613,290,4285
1856,3796,2452
520,1942,3528
4293,3115,2155
496,1857,4718
3405,3312,3344
1709,2813,1946
2101,2944,4251
3090,4217,4580
4109,4522,634
2645,2600,3762
1389,3418,2102
3172,409,2307
409,4150,3219
4202,1410,4565
3097,1317,3668
435,2702,4479
2364,4711,1944
2401,106,1241
2088,721,879
1085,2485,3208
2755,398,410
302,4661,2285
4858,3121,4252
2129,1040,2317
4301,4188,2589
2397,4950,2402
3751,3937,854
1571,2170,4101
3458,4712,2851
4643,1882,1000
937,687,3961
4213,2174,3327
3357,835,2729
3881,1883,2637
2686,1440,2713
2791,807,3209
4953,4108,698
3336,3548,1946
3120,2224,2753
580,821,539
2703,1200,2411
2025,4510,3729
663,3206,2925
306,1612,764
2924,3901,46
4561,1963,1903
3355,404,2117
4258,4462,4658
4425,627,4784
1201,2067,1183
2046,187,3359
4059,2027,4156
300,743,3011
4689,535,1359
2930,660,4847
1518,4419,3272
3281,1630,4106
1767,917,578
351,996,3058
833,1585,3491
2847,3056,4901
4783,4471,4520
2030,1801,3467
2417,1965,4205
356,4731,2694
1595,3870,4083
1756,1595,2115
1671,4232,31
296,1324,3875
724,2143,741
20,3423,404
3889,2408,1529
4529,4750,4974
2076,2645,1954
3411,2287,1306
4213,1700,2857
4974,2868,4201
3280,406,4625
4362,2850,379
2781,59,2794
535,172,3529
2245,915,3792
601,4482,1420
2851,1489,291
4941,4883,1091
1281,1787,2813
2047,3254,3115
3901,3262,0
4148,335,3712
4869,2359,4467
2494,4776,170
2855,4521,310
2758,3251,4390
2783,592,1904
665,4101,4385
4134,4060,2974
2891,2121,1045
536,741,821
3405,3312,1045
273,1472,3620
1223,3612,3378
3353,1377,2028
1567,2680,1270
2324,3217,34
2963,3250,1468
4369,1640,2566
1118,2275,296
2541,4722,555
499,4803,3307
225,1027,4285
2373,4943,38
1425,3497,4806
3506,2948,688
2754,2458,4784
3472,835,3856
1340,1877,4016
46,2046,4697
2645,4166,3762
981,3252,1267
713,209,4381
613,846,4776
3353,1496,2779
2144,3981,4284
1061,3349,2914
4101,3205,2781
1960,4493,1633
4028,673,2647
1249,2571,4367
4644,939,4341
1929,2276,528
1102,387,3258
885,530,3961
1814,2071,2560
901,4687,4845
4312,3010,2901
2133,560,4550
84,2439,4662
3004,4091,3091
1880,3511,3685
1121,3863,652
4715,3379,150
4098,3878,1422
1833,1739,4887
4776,2706,4992
3325,2828,2622
2693,4962,1981
2454,4791,2558
1397,2328,2550
1268,306,907
2770,2602,2755
2745,2341,3107
1527,999,2970
581,737,4655
3628,3667,3345
3701,3001,1965
3040,107,3059
392,186,1951
1454,1469,1966
1431,4516,3642
507,4928,3751
1085,1428,3208
4092,1001,2212
4801,1215,2545
2275,4438,3349
2753,1620,4129
2364,3908,846
186,4509,4332
4420,874,4880
4193,2538,3651
3364,1965,3574
1016,3937,789
4465,473,4661
3699,1573,4292
493,4425,860
640,1649,4235
2690,109,2895
1573,3219,4814
2857,2616,4643
830,2958,1222
2008,1322,4289
1853,3883,1771
2643,842,341
3627,2035,4392
1836,2460,4259
2197,1891,36
3105,4577,2474
1825,3701,1641
1237,4355,2291
4001,833,1108
1514,1325,4879
3735,274,3341
351,996,1572
4975,3675,1562
491,2855,852
1993,4018,4232
2027,1804,2566
4719,632,705
535,2710,3529
1393,1355,4028
975,702,4425
1817,1214,1176
983,2855,1086
3824,538,4888
2896,2285,1026
4596,2047,3406
1032,439,1085
932,3633,34
4025,2630,1817
3539,2434,2902
780,2598,1901
900,4390,3665
1481,4954,2127
1664,3185,4680
92,2962,3068
2373,3432,38
2557,2380,417
4355,445,1942
2970,1071,2815
1925,2402,30
3224,652,3217
3927,1999,2618
2652,2708,2602
709,3799,2930
3571,4140,1323
782,3423,3237
4139,3910,2341
1126,4886,2127
1362,3795,3044
1112,3919,862
4177,866,598
731,3611,2970
1999,525,2220
3322,367,3744
604,2661,2588
790,3105,635
3427,3495,2101
572,3579,3652
879,431,1336
586,2045,4326
923,411,766
1605,1557,2460
3003,2601,240
3927,379,3001
1571,449,1118
928,4292,348
2105,2228,2694
3322,3076,4656
1189,1725,3700
780,2598,938
1564,1060,1399
1987,2060,4473
536,3428,28
2112,1910,861
3900,4949,592
1927,4251,3747
4899,2696,4448
845,390,874
2962,1756,64
4719,4127,1759
2645,713,1943
3199,2747,2089
1045,4284,2477
3883,3350,372
409,3340,835
203,678,3083
3633,2630,2549
2032,4612,2246
3036,367,1498
2902,1452,4874
682,4039,4764
975,2302,2841
2994,3258,1817
1883,300,1234
4974,2868,4543
1043,1809,4625
1916,1479,3377
1515,1562,939
4644,2865,2367
2096,4321,1106
84,2439,2290
2522,2347,1264
3571,4128,1323
3606,4108,3634
3657,3986,4662
1094,1740,1366
4719,3193,3686
4817,3722,2117
1854,3567,3533
4312,4408,3763
2335,493,2661
3452,2746,2085
2682,4581,4040
433,3964,2144
4860,1303,3526
2032,133,3239
3952,55,431
789,1287,1161
714,306,970
2765,1267,3967
738,2947,1526
1987,1035,4473
409,322,3699
2914,3741,130
724,3633,3128
4153,4785,3281
3179,1992,3891
4858,2460,4252
4637,3797,2891
219,169,1456
2161,145,1651
4895,2604,392
2693,3556,773
1914,2300,1094
704,1798,3697
1929,4102,1302
3996,2911,1102
1767,2158,578
3743,3673,2589
4016,1865,411
4974,4339,4543
367,2489,1452
2915,1219,1782
713,4442,4381
2855,2258,3992
1802,1774,4992
4002,2121,2421
4419,4163,248
2101,3787,306
823,1404,1684
3567,3067,172
491,1293,852
1098,1732,786
572,2540,1205
2546,3662,2371
3281,4028,4799
4912,4481,4681
4102,84,3664
1195,2796,4927
1580,2368,4784
956,4613,632
4845,428,2678
4131,574,1335
1377,759,4655
457,3813,1993
1641,4861,3954
1732,4880,3337
3091,1654,2722
1649,1211,3364
4860,917,592
4023,291,678
2168,3230,1943
3655,2610,4298
981,3515,764
412,2629,2421
3701,4145,1965
311,3417,313
4952,3468,1955
964,4913,2574
3891,311,4189
958,1610,102
1596,209,3242
3207,2814,3163
2855,651,1790
1096,1199,1215
1126,4715,3045
273,337,2980
4708,574,3528
3477,3057,1346
3606,849,4683
2622,1218,1407
1219,4293,1092
445,2962,4102
2652,3132,2602
19,4186,2362
3177,3099,3877
1426,1602,808
2700,2536,3524
726,2353,65
2644,3411,1763
3894,634,4267
2845,1200,575
3927,1193,3001
4069,3314,4070
416,3380,2135
189,4862,3379
4270,3900,4542
88,3387,2709
1094,4717,1026
392,4269,966
2081,4151,2888
3390,4943,1790
2454,4587,2558
372,938,2059
2770,2602,1685
2894,1824,4071
4284,3077,2935
1571,4711,3439
372,150,3277
4256,3185,4650
1737,3128,2734
1069,4557,193
3252,2419,3004
667,974,868
491,447,852
2550,3516,897
4729,109,1893
3486,2674,1783
3408,4419,2615
2577,4099,2693
3263,1654,565
2013,1199,4648
53,4140,1043
4262,4729,2429
3011,3337,45
3571,2059,1848
850,4492,3724
3075,3780,3103
2184,4860,4206
1234,945,4633
119,2717,1225
3167,1128,1817
2229,536,4746
1168,189,262
1772,2571,3334
3373,3751,4548
981,3527,764
1060,3984,4128
672,2169,4426
1668,4840,915
4276,1366,4612
3971,817,3469
1743,4577,4784
1855,2147,3390
3919,2456,3112
698,4037,1737
3011,4784,1165
2480,3587,4920
4157,4497,4329
862,3027,315
4174,530,4471
2645,555,3514
3728,4074,3729
387,1791,3526
3607,133,3208
1025,4371,2779
3494,4284,3255
672,4815,572
377,3562,879
2088,4529,4873
306,2319,43
4374,3800,2321
1737,3128,2734
3762,2162,3718
3119,1842,4267
4392,4718,4735
2048,4650,4937
2067,558,3700
4791,193,2037
3099,1737,2535
2143,488,3024
4047,386,1443
1410,2641,1434
2113,3102,282
3737,4994,4332
4912,3233,224
4270,1320,240
2851,3406,2063
2647,2229,4312
4102,2300,4083
398,819,1540
3316,618,3873
794,1340,4186
2574,2498,347
3627,4233,3657
520,1942,420
524,1412,4874
2245,3910,3792
3513,4520,1663
1612,1175,1986
1839,4636,171
1611,2262,662
2397,3881,4251
2885,2087,2986
2510,1674,1651
2557,4766,3540
1502,4173,1042
1874,3387,1017
324,2244,4036
759,727,4483
2008,3357,4289
2434,4421,2474
3261,1954,2474
4561,4145,4443
2847,278,3554
4464,4002,4893
664,476,3078
528,2564,3207
3943,2611,4239
1316,3734,2484
1167,1298,4284
67,686,1636
858,4025,1701
858,4025,1195
1465,4796,962
488,679,4575
1621,4551,3922
1817,1924,1176
2504,1407,3137
1904,2628,3337
83,3963,1656
999,4666,565
659,4189,2151
1971,223,4454
1684,473,2894
2504,1312,3137
2397,3506,3703
627,288,3408
2847,278,2472
4801,2915,4831
1976,3742,2435
4289,3137,4018
2375,2087,3222
3571,1631,1848
3522,4759,4954
2076,1205,1954
1486,398,4727
3356,1821,4460
826,1456,1504
2958,3978,4952
4030,274,615
2251,2822,223
1999,1585,2457
3286,4955,747
3024,414,4520
4506,2322,3036
1204,3471,96
3143,2367,2600
288,1557,1070
1338,950,1540
4157,1245,4443
1393,3432,1175
3588,2895,3863
713,1998,4381
286,3349,990
3957,1046,612
3863,3996,2035
4790,4096,3107
3494,497,3255
2758,3140,3630
4050,1999,489
1999,2814,2220
3873,4679,2927
4159,522,984
2347,3154,4660
1435,3946,741
3353,1496,615
4108,1523,2539
639,1320,4166
2408,1895,1882
4310,3981,3000
1771,4616,2212
3045,2409,3984
1298,4189,55
3851,3140,2930
849,4188,3057
4977,4284,4012
4159,2688,1594
2105,1211,2694
2783,3230,763
3208,1249,1680
4708,2504,4167
657,1457,895
1855,1811,4011
743,3785,2133
4954,2285,4687
866,786,1449
3300,1303,2885
4012,1820,3728
4551,4459,4994
379,2261,384
901,635,1125
569,172,3121
1324,785,4193
412,2841,3411
83,3963,4732
4933,1874,3180
3718,4642,2654
3953,3080,3721
2368,2713,3500
337,4927,1316
4554,4354,1816
686,1124,2062
2783,2309,1904
1449,3140,4164
3833,4992,3255
3075,2888,4966
2661,895,1482
1612,740,2885
3457,2852,3119
1594,2752,4097
2676,743,3081
3054,53,286
1725,1802,2757
1196,4067,981
4711,3952,3682
858,1671,1195
474,2377,331
2465,4021,1983
4259,4522,4144
2797,3046,4565
2758,3140,4390
1825,261,1282
1096,1312,1700
474,4192,331
539,2560,3112
1987,4211,4473
4071,3999,4150
4301,1571,2589
2758,865,3630
4872,1371,3472
84,2439,2151
2535,2791,995
932,4037,3180
1799,4450,2694
3248,4446,3823
2682,3431,4040
1097,1738,225
664,3583,3078
2319,3531,3233
4119,1910,1203
4069,2287,4070
1919,3694,1905
1737,2449,2532
3510,1514,2532
4363,4778,4573
4612,2248,3854
2557,351,2700
2577,2706,3264
4708,2950,3863
1916,1479,3377
2268,4279,4566
4130,3512,2373
3901,2653,3751
447,1285,4133
2693,4788,773
3208,1571,3713
1458,3574,847
698,4133,2692
4056,2619,592
1270,4661,3351
4548,699,4792
2643,4866,428
2745,3967,1439
2753,975,2093
1737,3128,2532
4156,2545,3778
3571,3059,4298
932,1086,3180
4845,2089,4936
4719,4992,3686
1668,2042,1293
1580,4667,3491
1234,852,4633
3964,2354,1986
4257,2525,1825
4177,2067,1215
2621,2028,119
409,3340,3219
4001,2407,1245
2365,1564,4367
1298,4015,1362
2244,146,2063
1763,3455,4954
964,3489,2028
2563,334,2889
3894,4880,2213
16,3350,2450
4928,3569,2028
4193,3641,3952
3867,1776,846
64,96,2474
886,4903,3450
3077,695,3171
4058,1453,4198
584,4704,59
324,2015,4272
4523,4410,4068
2261,3525,3717
3953,2970,3721
2285,1406,1466
416,3380,2944
673,3105,1397
3054,3799,2477
1881,1085,805
4239,8,2994
3571,4415,4102
3217,2045,2213
1880,2573,1205
632,660,3560
1314,2852,4098
4581,4612,1250
21,3378,4660
4213,50,2857
3046,4853,2174
4211,4330,4130
4269,1335,2510
3958,544,4650
2213,909,2813
281,1457,1635
3713,1504,3269
2244,1495,2741
4389,3367,678
4615,1196,1470
3282,1336,4520
3878,3846,401
4738,3438,275
2987,2027,3554
2891,226,1654
2417,4554,4071
759,4189,4483
1323,1468,2950
3239,108,1660
3439,2765,2604
2408,4470,4131
2373,45,38
1457,4454,4060
20,67,4776
2071,2297,4926
3554,2103,1293
2745,2341,3960
67,2124,1636
738,410,4464
1973,324,1161
2156,586,2896
2260,3688,2979
3641,4815,1209
4193,2011,1478
3996,1593,1669
2096,3805,1106
3323,3027,2830
3090,189,3512
1412,4579,4879
1504,4946,410
127,2630,432
2133,3224,2987
3217,102,2213
1564,4719,4056
2550,1488,416
1855,4484,3390
324,4177,2809
790,1072,635
908,688,2765
3737,4994,582
2322,1819,1335
3261,856,2474
4435,3351,3185
2700,2482,3686
3359,3900,4111
3097,2145,3712
4250,2462,47
1701,3360,928
3851,2032,1992
3140,1904,1112
2661,2402,3227
640,69,4235
3983,2417,690
1438,1029,3970
2888,4482,1710
3154,2545,1722
1393,966,1477
2882,1053,4608
672,2169,223
3355,225,4189
2450,3221,4258
3323,1209,4454
2271,2926,1241
3583,4605,4222
2803,2008,3024
3658,4362,4659
4661,1660,1912
1685,3513,4992
4074,2605,2244
4711,2729,3682
2480,3691,656
3099,3848,2035
136,2291,480
1939,1502,2168
2417,2170,4205
790,3105,1784
4345,663,4342
504,1055,4233
4792,1090,273
3607,133,976
4550,1968,28
1603,2535,47
2742,709,3611
2013,3268,873
2112,2484,1447
4799,4549,647
387,4764,4350
1804,2949,3952
4717,4596,1045
1443,3040,4620
1571,2933,1118
3657,342,2354
539,1809,3092
2321,4267,3642
2645,4166,1060
2896,2300,1018
3336,3548,3046
2886,3387,274
2997,4783,2631
1046,877,3843
917,1470,2895
4129,1493,209
4512,2717,539
290,1536,3993
1043,2062,4625
845,520,3953
3140,907,1889
2549,4554,2746
106,4901,3870
1454,1094,1791
1737,3516,2532
4432,1883,4667
1874,2095,1017
3364,2492,821
1914,1490,2710
4957,309,1665
2577,4693,1826
3854,2158,1936
3384,4308,1960
2616,3406,3491
4050,4998,2161
2252,687,3800
350,2169,269
2101,2365,4145
1919,4298,1905
4492,3536,1129
2588,3894,4111
3251,4636,1585
157,2011,1642
554,34,3754
3665,4090,2063
4568,2930,3322
275,807,286
2297,1057,1768
4968,81,526
3221,918,4921
3727,4778,4294
2489,304,1349
4913,3802,2820
1225,756,1021
2725,1038,4215
4689,3050,3988
4159,3593,2754
914,286,4039
1901,4196,4193
1526,3722,4870
3221,918,2032
1454,2987,854
1274,3112,2352
2867,2512,2649
2561,3986,3471
32,3251,3170
3742,772,2602
886,2371,3450
4482,3251,4101
4023,822,1739
4912,3860,4681
2088,1350,879
427,4861,974
4148,4941,3712
4371,3826,1619
2461,3726,2096
4551,600,226
2311,3065,3208
1845,2830,4186
3277,1649,1684
1652,3345,195
4581,580,938
4153,567,865
908,677,1700
2702,30,2067
4655,1225,1347
2461,4407,381
11,1152,1903
2005,1165,1973
2577,4099,1641
2233,2432,3664
2803,741,3024
4265,4799,3803
4329,3187,743
1565,708,1154
440,278,4059
2601,4435,3870
1465,4625,962
4167,1960,2456
3010,849,2796
1222,906,2401
3164,950,3311
1431,4369,1473
4224,1270,1129
398,189,2696
1369,4714,1017
2783,1457,2143
4069,1354,1314
2260,1735,4162
607,851,4143
4330,1737,3943
1094,3763,4911
1747,3290,3155
3356,2503,4460
2563,4385,1782
2978,2944,663
2097,1412,2566
2845,4694,793
2407,1912,3874
949,3901,3706
1653,2275,909
